Part_ID,Parent_ID,Level,Depth,Maint_Echelon,FR_raw_input,FR_model_used,QPA,PM_failure_gamma,FLEET_SIZE,annual_FR_item_after_PM,annual_FR_system,annual_FR_demand,annual_FR,lambda_eff_system_annual,lambda_eff_demand_annual,lambda_eff_annual,lambda_system_2y,lambda_demand_2y,lambda_eff_2y,p_need_2y,baseline_wait_h,T_diag_h,T_repair_h,T_restore_h,ao_impact,shortage_exposure_h,mu_pipe_nom,stock_cap,is_long_lead,prebuy_flag,protection_flag,selected_manage,sO_best,sI_best,sD_best,total_stock_best,wait_per_failure_best,unit_proc_cost,critical_weight
RAD-L6-0393,RAD-L5-0389,6,6,O,0.10687,0.0009361812000000001,1.0,0.0075,1.0,0.0009291598410000001,0.0009291598410000001,0.0009291598410000001,0.0009291598410000001,0.00013937397615000003,0.00013937397615000003,0.00013937397615000003,0.0018583196820000003,0.0018583196820000003,0.0018583196820000003,0.001856594075055007,4807.5,2.9800000000000004,2.2347,1.5482268599999998,7.656067435199915e-05,6410.0,0.00010198483871250002,3,0,0,0,1,0,0,0,0,4807.5,253077.0,0.15
RAD-L6-0396,RAD-L5-0389,6,6,O,0.15239,0.0013349364,1.0,0.014999983561661849,1.0,0.001314912375944136,0.001314912375944136,0.001314912375944136,0.001314912375944136,0.0001972368563916204,0.0001972368563916204,0.0001972368563916204,0.002629824751888272,0.002629824751888272,0.002629824751888272,0.0026263697920853035,4582.5,2.9800000000000004,11.756063774176688,9.889334479874542,0.00010346760290996154,6110.0,0.00013757045577086766,3,0,0,0,0,0,0,0,0,4582.5,164423.0,0.15
RAD-L6-0406,RAD-L5-0398,6,6,O,0.18911,0.0016566036,1.0,0.029999967123323697,1.0,0.0016069055464636203,0.0016069055464636203,0.0016069055464636203,0.0016069055464636203,0.00024103583196954302,0.00024103583196954302,0.00024103583196954302,0.0032138110929272406,0.0032138110929272406,0.0032138110929272406,0.003208652329966366,5430.75,2.9800000000000004,11.672702807996922,11.402070673140084,0.0001498255637943768,7241.0,0.00019923977845792934,2,1,1,1,1,1,0,0,1,0.3001077705846239,110820.0,0.15
RAD-L6-0408,RAD-L5-0407,6,6,O,0.11664,0.0010217664,1.0,0.014999983561661849,1.0,0.0010064399207961416,0.0010064399207961416,0.0010064399207961416,0.0010064399207961416,0.00015096598811942125,0.00015096598811942125,0.00015096598811942125,0.0020128798415922832,0.0020128798415922832,0.0020128798415922832,0.0020108553575394206,5288.25,2.9800000000000004,14.018551519395597,9.779500891023682,9.135526681877322e-05,7051.0,0.00012151383358790401,3,0,0,0,0,0,0,0,0,5288.25,234154.0,0.15
RAD-L6-0413,RAD-L5-0407,6,6,O,0.0731,0.000640356,1.0,0.0075,1.0,0.0006355533300000001,0.0006355533300000001,0.0006355533300000001,0.0006355533300000001,9.53329995e-05,9.53329995e-05,9.53329995e-05,0.0012711066600000001,0.0012711066600000001,0.0012711066600000001,0.001270299146111098,6135.75,2.9800000000000004,8.56635,7.386009319999999,6.688672082687734e-05,8181.0,8.90318800125e-05,2,1,1,0,0,0,0,0,0,6135.75,296659.0,0.15
RAD-L6-0414,RAD-L5-0407,6,6,O,0.11463,0.0010041587999999998,1.0,0.014999983561661849,1.0,0.0009890964345067017,0.0009890964345067017,0.0009890964345067017,0.0009890964345067017,0.00014836446517600525,0.00014836446517600525,0.00014836446517600525,0.0019781928690134035,0.0019781928690134035,0.0019781928690134035,0.0019762375350549366,4362.0,2.9800000000000004,16.458489283847364,11.748256737062203,7.41268204373863e-05,5816.0,9.85031654638866e-05,3,0,0,0,0,0,0,0,0,4362.0,114336.0,0.15
RAD-L6-0418,RAD-L5-0416,6,6,O,0.17978,0.0015748727999999998,1.0,0.0075,1.0,0.0015630612539999998,0.0015630612539999998,0.0015630612539999998,0.0015630612539999998,0.00023445918809999994,0.00023445918809999994,0.00023445918809999994,0.0031261225079999995,0.0031261225079999995,0.0031261225079999995,0.0031212412748016227,3574.5,2.9800000000000004,15.363562499999999,13.277374274999998,9.610571445623335e-05,4766.0,0.00012756078658499997,3,0,0,0,1,0,0,0,0,3574.5,216607.0,0.15
RAD-L6-0427,RAD-L5-0425,6,6,O,0.08799,0.0007707924,1.0,0.029999967123323697,1.0,0.0007476686533410922,0.0007476686533410922,0.0007476686533410922,0.0007476686533410922,0.00011215029800116383,0.00011215029800116383,0.00011215029800116383,0.0014953373066821844,0.0014953373066821844,0.0014953373066821844,0.0014942198469143353,4896.75,2.9800000000000004,4.836976163587766,3.8996425221424413,6.27789412895204e-05,6529.0,8.358781913808203e-05,3,0,0,0,0,0,0,0,0,4896.75,143898.0,0.15
RAD-L6-0429,RAD-L5-0425,6,6,O,0.14182,0.0012423432,1.0,0.0075,1.0,0.001233025626,0.001233025626,0.001233025626,0.001233025626,0.00018495384390000005,0.00018495384390000005,0.00018495384390000005,0.002466051252,0.002466051252,0.002466051252,0.002463013045581941,5813.25,2.9800000000000004,8.05423125,12.56952952,0.0001230660819985429,7751.0,0.00016365037032750005,2,1,1,1,0,0,0,0,0,5813.25,181040.0,0.15
RAD-L6-0430,RAD-L5-0425,6,6,O,0.08747,0.0007662372,1.0,0.029999967123323697,1.0,0.0007432501091913324,0.0007432501091913324,0.0007432501091913324,0.0007432501091913324,0.00011148751637869985,0.00011148751637869985,0.00011148751637869985,0.0014865002183826648,0.0014865002183826648,0.0014865002183826648,0.001485395924178623,5411.25,2.9800000000000004,15.390378702324712,14.107051288280779,6.908582373454399e-05,7215.0,9.182447838725107e-05,3,0,0,0,0,0,0,0,0,5411.25,138059.0,0.15
RAD-L6-0431,RAD-L5-0425,6,6,O,0.17836,0.0015624335999999998,1.0,0.0075,1.0,0.001550715348,0.001550715348,0.001550715348,0.001550715348,0.00023260730220000001,0.00023260730220000001,0.00023260730220000001,0.003101430696,0.003101430696,0.003101430696,0.003096626228010546,5805.75,2.9800000000000004,12.477075000000003,9.2319368675,0.00015448635050651093,7741.0,0.00020554944364500002,2,1,1,1,0,0,0,0,0,5805.75,144321.0,0.15
RAD-L6-0436,RAD-L5-0434,6,6,O,0.16038,0.0014049288,1.0,0.0075,1.0,0.0013943918340000002,0.0013943918340000002,0.0013943918340000002,0.0013943918340000002,0.00020915877510000003,0.00020915877510000003,0.00020915877510000003,0.0027887836680000003,0.0027887836680000003,0.0027887836680000003,0.002784898623182208,5109.75,2.9800000000000004,7.123106249999999,4.7284030349999995,0.0001221873665757994,6813.0,0.00016267108844250002,3,0,0,0,0,0,0,0,0,5109.75,288927.0,0.15
RAD-L6-0446,RAD-L5-0444,6,6,O,0.17994,0.0015762744,1.0,0.0075,1.0,0.0015644523420000002,0.0015644523420000002,0.0015644523420000002,0.0015644523420000002,0.0002346678513,0.0002346678513,0.0002346678513,0.0031289046840000004,0.0031289046840000004,0.0031289046840000004,0.0031240147631008686,4689.75,2.9800000000000004,16.99303125,12.503675425,0.0001260464699173957,6253.0,0.0001675089125775,3,0,0,0,0,0,0,0,0,4689.75,260552.0,0.15
RAD-L6-0451,RAD-L5-0444,6,6,O,0.10091,0.0008839716,1.0,0.0075,1.0,0.000877341813,0.000877341813,0.000877341813,0.000877341813,0.00013160127195,0.00013160127195,0.00013160127195,0.001754683626,0.001754683626,0.001754683626,0.0017531450687117145,5148.75,2.9800000000000004,11.6390625,8.11838515625,7.751627974380319e-05,6865.0,0.00010313273195624999,3,0,0,0,0,0,0,0,0,5148.75,252679.0,0.15
RAD-L6-0452,RAD-L5-0444,6,6,O,0.13118,0.0011491368,1.0,0.0075,1.0,0.001140518274,0.001140518274,0.001140518274,0.001140518274,0.0001710777411,0.0001710777411,0.0001710777411,0.002281036548,0.002281036548,0.002281036548,0.0022784369610932,5487.75,2.9800000000000004,9.07846875,7.544316,0.00010737812213806251,7317.0,0.0001428967844325,2,1,1,0,0,0,0,0,0,5487.75,196266.0,0.15
RAD-L6-0458,RAD-L5-0453,6,6,O,0.14879,0.0013034004,1.0,0.029999967123323697,1.0,0.001264298430851473,0.001264298430851473,0.001264298430851473,0.001264298430851473,0.00018964476462772096,0.00018964476462772096,0.00018964476462772096,0.002528596861702946,0.002528596861702946,0.002528596861702946,0.002525402653513975,4101.75,2.9800000000000004,5.076826221286332,4.434175947790194,8.895907225619652e-05,5469.0,0.00011839808421792304,3,0,0,0,0,0,0,0,0,4101.75,141100.0,0.15
RAD-L6-0461,RAD-L5-0453,6,6,O,0.09223,0.0008079348000000001,1.0,0.0075,1.0,0.0008018752890000001,0.0008018752890000001,0.0008018752890000001,0.0008018752890000001,0.00012028129335000001,0.00012028129335000001,0.00012028129335000001,0.0016037505780000002,0.0016037505780000002,0.0016037505780000002,0.001602465257244945,3386.25,2.9800000000000004,16.248131249999997,12.252909906874999,4.670488170222837e-05,4515.0,6.199429674375e-05,3,0,0,0,1,0,0,0,0,3386.25,217883.0,0.15
RAD-L6-0465,RAD-L5-0462,6,6,O,0.02037,0.00017844119999999998,1.0,0.0075,1.0,0.000177102891,0.000177102891,0.000177102891,0.000177102891,2.6565433649999997e-05,2.6565433649999997e-05,2.6565433649999997e-05,0.000354205782,0.000354205782,0.000354205782,0.0003541430585378702,5513.25,2.9800000000000004,6.56443125,4.468486783125001,1.674198051966809e-05,7351.0,2.2292523146249996e-05,2,1,0,0,0,0,0,0,0,5513.25,202465.0,0.15
RAD-L6-0466,RAD-L5-0462,6,6,O,0.12172,0.0010662672,1.0,0.014999983561661849,1.0,0.0010502732095276606,0.0010502732095276606,0.0010502732095276606,0.0010502732095276606,0.0001575409814291491,0.0001575409814291491,0.0001575409814291491,0.0021005464190553213,0.0021005464190553213,0.0021005464190553213,0.002098341815320315,5804.25,2.9800000000000004,10.691363658779553,7.542878591691406,0.0001045736331142618,7739.0,0.00013917918439271514,2,1,1,0,0,0,0,0,0,5804.25,201275.0,0.15
RAD-L6-0467,RAD-L5-0462,6,6,O,0.1746,0.0015294960000000002,1.0,0.029999967123323697,1.0,0.0014836111702847452,0.0014836111702847452,0.0014836111702847452,0.0014836111702847452,0.00022254167554271173,0.00022254167554271173,0.00022254167554271173,0.0029672223405694904,0.0029672223405694904,0.0029672223405694904,0.0029628244872385023,5602.5,2.9800000000000004,8.114926952134848,7.000868843827978,0.00014258115256894063,7470.0,0.00018977012743196995,2,1,1,1,1,1,0,0,1,0.30010086241595196,253841.0,0.15
RAD-L6-0468,RAD-L5-0462,6,6,O,0.06384,0.0005592383999999999,1.0,0.0075,1.0,0.000555044112,0.000555044112,0.000555044112,0.000555044112,8.32566168e-05,8.32566168e-05,8.32566168e-05,0.001110088224,0.001110088224,0.001110088224,0.00110947230399705,4207.5,2.9800000000000004,7.449,5.865431600000001,4.007290592410408e-05,5610.0,5.3318449799999994e-05,3,0,0,0,0,0,0,0,0,4207.5,199908.0,0.15
RAD-L6-0474,RAD-L5-0471,6,6,O,0.07372,0.0006457872,1.0,0.029999967123323697,1.0,0.0006264136052313368,0.0006264136052313368,0.0006264136052313368,0.0006264136052313368,9.39620407847005e-05,9.39620407847005e-05,9.39620407847005e-05,0.0012528272104626735,0.0012528272104626735,0.0012528272104626735,0.0012520427500850584,5124.75,2.9800000000000004,10.873202615668365,9.43484052303504,5.510256760992635e-05,6833.0,7.329253706413911e-05,3,0,0,0,1,0,0,0,0,5124.75,259075.0,0.15
RAD-L6-0478,RAD-L5-0471,6,6,O,0.13393,0.0011732268,1.0,0.014999983561661849,1.0,0.0011556284172858987,0.0011556284172858987,0.0011556284172858987,0.0011556284172858987,0.0001733442625928848,0.0001733442625928848,0.0001733442625928848,0.0023112568345717973,0.0023112568345717973,0.0023112568345717973,0.0023085879370592366,5034.0,2.9800000000000004,16.857751827121287,15.290172531931471,9.997511957506558e-05,6712.0,0.00013281811535655738,3,0,0,0,0,0,0,0,0,5034.0,304426.0,0.15
RAD-L6-0483,RAD-L5-0480,6,6,O,0.10429,0.0009135803999999999,1.0,0.014999983561661849,1.0,0.0008998767090177435,0.0008998767090177435,0.0008998767090177435,0.0008998767090177435,0.0001349815063526615,0.0001349815063526615,0.0001349815063526615,0.001799753418035487,0.001799753418035487,0.001799753418035487,0.0017981348330161628,2775.0,2.9800000000000004,7.71907583662922,6.92023923149454,4.291210380517745e-05,3700.0,5.701273670146661e-05,3,0,0,0,0,0,0,0,0,2775.0,129078.0,0.15
RAD-L6-0485,RAD-L5-0480,6,6,O,0.16393,0.0014360267999999998,1.0,0.014999983561661849,1.0,0.0014144864216058938,0.0014144864216058938,0.0014144864216058938,0.0014144864216058938,0.00021217296324088406,0.00021217296324088406,0.00021217296324088406,0.0028289728432117876,0.0028289728432117876,0.0028289728432117876,0.0028249750702902254,3939.0,2.9800000000000004,8.650688437601714,7.312525270049019,9.565446321822149e-05,5252.0,0.00012720689531291358,3,0,0,0,0,0,0,0,0,3939.0,305669.0,0.15
RAD-L6-0486,RAD-L5-0480,6,6,O,0.06822,0.0005976072000000001,1.0,0.0075,1.0,0.0005931251460000001,0.0005931251460000001,0.0005931251460000001,0.0005931251460000001,8.896877190000002e-05,8.896877190000002e-05,8.896877190000002e-05,0.0011862502920000002,0.0011862502920000002,0.0011862502920000002,0.0011855469752530823,6132.75,2.9800000000000004,8.79913125,7.657109145,6.239379068572169e-05,8177.0,8.304767669250001e-05,2,1,1,0,0,0,0,0,0,6132.75,398997.0,0.15
RAD-L6-0488,RAD-L5-0480,6,6,O,0.11591,0.0010153716,1.0,0.0075,1.0,0.001007756313,0.001007756313,0.001007756313,0.001007756313,0.00015116344695,0.00015116344695,0.00015116344695,0.002015512626,0.002015512626,0.002015512626,0.0020134828443397756,5364.75,2.9800000000000004,16.294687500000002,11.9409416875,9.283214646144232e-05,7153.0,0.00012343289224125,3,0,0,0,0,0,0,0,0,5364.75,273861.0,0.15
RAD-L6-0490,RAD-L5-0489,6,6,O,0.13823,0.0012108948,1.0,0.014999983561661849,1.0,0.001192731397905098,0.001192731397905098,0.001192731397905098,0.001192731397905098,0.0001789097096857647,0.0001789097096857647,0.0001789097096857647,0.002385462795810196,0.002385462795810196,0.002385462795810196,0.0023826198404724996,4122.0,2.9800000000000004,7.896525855862077,6.033825167523103,8.436968997358467e-05,5496.0,0.00011224746169326059,3,0,0,0,0,0,0,0,0,4122.0,216398.0,0.15
RAD-L6-0494,RAD-L5-0489,6,6,O,0.1319,0.001155444,1.0,0.029999967123323697,1.0,0.0011207807179871585,0.0011207807179871585,0.0011207807179871585,0.0011207807179871585,0.00016811710769807376,0.00016811710769807376,0.00016811710769807376,0.002241561435974317,0.002241561435974317,0.002241561435974317,0.0022390510132446195,6753.75,2.9800000000000004,17.54902922161181,17.007026671940494,0.00012999783986660234,9005.0,0.0001728190131074377,2,1,1,1,0,0,0,0,0,6753.75,128482.0,0.15
RAD-L6-0495,RAD-L5-0489,6,6,O,0.11373,0.0009962748,1.0,0.0075,1.0,0.000988802739,0.000988802739,0.000988802739,0.000988802739,0.00014832041085,0.00014832041085,0.00014832041085,0.001977605478,0.001977605478,0.001977605478,0.001975651304693571,6045.75,2.9800000000000004,9.4043625,8.043663608749998,0.00010255058883697596,8061.0,0.00013648525477875,2,1,1,0,0,0,0,0,0,6045.75,251812.0,0.15
RAD-L6-0497,RAD-L5-0489,6,6,O,0.07248,0.0006349248,1.0,0.0075,1.0,0.000630162864,0.000630162864,0.000630162864,0.000630162864,9.45244296e-05,9.45244296e-05,9.45244296e-05,0.001260325728,0.001260325728,0.001260325728,0.0012595318510791875,3837.0,2.9800000000000004,17.039587500000003,14.0135603475,4.1586363353187285e-05,5116.0,5.5203993359999997e-05,3,0,0,0,0,0,0,0,0,3837.0,270392.0,0.15
RAD-L6-0504,RAD-L5-0498,6,6,O,0.12312,0.0010785311999999998,1.0,0.014999983561661849,1.0,0.0010623532497292603,0.0010623532497292603,0.0010623532497292603,0.0010623532497292603,0.00015935298745938905,0.00015935298745938905,0.00015935298745938905,0.0021247064994585206,0.0021247064994585206,0.0021247064994585206,0.002122450908376594,4482.75,2.9800000000000004,9.98156358184813,7.1339369539595,8.172959938380885e-05,5977.0,0.00010872748927451693,3,0,0,0,0,0,0,0,0,4482.75,336097.0,0.15
RAD-L6-0505,RAD-L5-0498,6,6,O,0.1529,0.001339404,1.0,0.0075,1.0,0.00132935847,0.00132935847,0.00132935847,0.00132935847,0.0001994037705,0.0001994037705,0.0001994037705,0.00265871694,0.00265871694,0.00265871694,0.0026551856823479048,5023.5,2.9800000000000004,9.26469375,6.434440503124999,0.00011456416849774212,6698.0,0.00015246649027500001,3,0,0,0,0,0,0,0,0,5023.5,458305.0,0.15
RAD-L6-0510,RAD-L5-0507,6,6,O,0.19788,0.0017334287999999998,1.0,0.014999983561661849,1.0,0.0017074273964946885,0.0017074273964946885,0.0017074273964946885,0.0017074273964946885,0.00025611410947420324,0.00025611410947420324,0.00025611410947420324,0.003414854792989377,0.003414854792989377,0.003414854792989377,0.0034090308076016873,1455.0,2.9800000000000004,16.76902681750486,12.419331877225337,4.2989727791689387e-05,1940.0,5.671933474657013e-05,3,0,0,0,0,0,0,0,0,1455.0,143251.0,0.15
RAD-L6-0511,RAD-L5-0507,6,6,O,0.14421,0.0012632796000000002,1.0,0.014999983561661849,1.0,0.0012443304267662173,0.0012443304267662173,0.0012443304267662173,0.0012443304267662173,0.0001866495640149326,0.0001866495640149326,0.0001866495640149326,0.0024886608535324346,0.0024886608535324346,0.0024886608535324346,0.002485566704405362,5605.5,2.9800000000000004,12.68767637514918,11.325164155283117,0.00011974134517562218,7474.0,0.00015924872619264914,2,1,1,1,0,0,0,0,0,5605.5,435397.0,0.15
RAD-L6-0514,RAD-L5-0507,6,6,O,0.07088,0.0006209088,1.0,0.029999967123323697,1.0,0.0006022815564134177,0.0006022815564134177,0.0006022815564134177,0.0006022815564134177,9.034223346201266e-05,9.034223346201266e-05,9.034223346201266e-05,0.0012045631128268354,0.0012045631128268354,0.0012045631128268354,0.0012038379178906933,5148.75,2.9800000000000004,14.790753558078293,25.48616865800284,5.339283924568583e-05,6865.0,7.079902199962521e-05,3,0,0,0,0,0,0,0,0,5148.75,156355.0,0.15
RAD-L6-0519,RAD-L5-0517,6,6,O,0.19423,0.0017014548000000003,1.0,0.0075,1.0,0.0016886938890000004,0.0016886938890000004,0.0016886938890000004,0.0016886938890000004,0.00025330408335000006,0.00025330408335000006,0.00025330408335000006,0.0033773877780000007,0.0033773877780000007,0.0033773877780000007,0.0033716908193160977,2784.75,2.9800000000000004,10.4286,8.9322205,8.086826029718359e-05,3713.0,0.00010736507551125003,3,0,0,0,0,0,0,0,0,2784.75,237297.0,0.15
RAD-L6-0521,RAD-L5-0517,6,6,O,0.16357,0.0014328732,1.0,0.029999967123323697,1.0,0.0013898870511081084,0.0013898870511081084,0.0013898870511081084,0.0013898870511081084,0.00020848305766621626,0.00020848305766621626,0.00020848305766621626,0.002779774102216217,0.002779774102216217,0.002779774102216217,0.002775914107652544,5344.5,2.9800000000000004,5.556526336683467,5.069302077196491,0.00012738765351669244,7126.0,0.0001695947795581572,3,0,0,0,0,0,0,0,0,5344.5,173775.0,0.15
RAD-L6-0523,RAD-L5-0517,6,6,O,0.14541,0.0012737916,1.0,0.029999967123323697,1.0,0.0012355778938780342,0.0012355778938780342,0.0012355778938780342,0.0012355778938780342,0.00018533668408170516,0.00018533668408170516,0.00018533668408170516,0.0024711557877560683,0.0024711557877560683,0.0024711557877560683,0.002468104995803855,3957.75,2.9800000000000004,5.916301423231317,5.178035486443301,8.39073338664437e-05,5277.0,0.00011164631071908198,3,0,0,0,0,0,0,0,0,3957.75,181269.0,0.15
RAD-L6-0533,RAD-L5-0526,6,6,O,0.14438,0.0012647688000000002,1.0,0.014999983561661849,1.0,0.0012457972887906974,0.0012457972887906974,0.0012457972887906974,0.0012457972887906974,0.0001868695933186046,0.0001868695933186046,0.0001868695933186046,0.002491594577581395,0.002491594577581395,0.002491594577581395,0.002488493132194791,6171.0,2.9800000000000004,9.138675990492066,8.411341262424918,0.00013188367073951732,8228.0,0.0001755208919892099,2,1,1,1,0,0,0,0,0,6171.0,247417.0,0.15
RAD-L6-0536,RAD-L5-0535,6,6,O,0.11554,0.0010121304000000001,1.0,0.0075,1.0,0.001004539422,0.001004539422,0.001004539422,0.001004539422,0.0001506809133,0.0001506809133,0.0001506809133,0.002009078844,0.002009078844,0.002009078844,0.0020070619959943192,3324.75,2.9800000000000004,10.4286,7.407559179999998,5.736775952036247e-05,4433.0,7.62521105775e-05,3,0,0,0,0,0,0,0,0,3324.75,226435.0,0.15
RAD-L6-0538,RAD-L5-0535,6,6,O,0.18643,0.0016331268,1.0,0.0075,1.0,0.001620878349,0.001620878349,0.001620878349,0.001620878349,0.00024313175235,0.00024313175235,0.00024313175235,0.003241756698,0.003241756698,0.003241756698,0.003236507878086381,1417.5,2.9800000000000004,8.6594625,5.84610659625,3.9587347684851496e-05,1890.0,5.2456508212500004e-05,3,0,0,0,1,0,0,0,0,1417.5,110622.0,0.15
RAD-L6-0540,RAD-L5-0535,6,6,O,0.14825,0.0012986699999999998,1.0,0.0075,1.0,0.0012889299749999999,0.0012889299749999999,0.0012889299749999999,0.0012889299749999999,0.00019333949624999997,0.00019333949624999997,0.00019333949624999997,0.0025778599499999997,0.0025778599499999997,0.0025778599499999997,0.002574540122335378,3730.5,2.9800000000000004,9.730256249999998,7.915679715624998,8.257529177946863e-05,4974.0,0.00010977975506249999,3,0,0,0,0,0,0,0,0,3730.5,198413.0,0.15
RAD-L6-0541,RAD-L5-0535,6,6,O,0.11044,0.0009674544,1.0,0.014999983561661849,1.0,0.0009529425999033425,0.0009529425999033425,0.0009529425999033425,0.0009529425999033425,0.00014294138998550138,0.00014294138998550138,0.00014294138998550138,0.001905885199806685,0.001905885199806685,0.001905885199806685,0.0019040701538820537,5865.0,2.9800000000000004,11.534251250135618,9.935735138525875,9.591295038793962e-05,7820.0,0.00012760293032952293,2,1,1,0,0,0,0,0,0,5865.0,230199.0,0.15
RAD-L6-0545,RAD-L5-0544,6,6,O,0.03171,0.0002777796,1.0,0.014999983561661849,1.0,0.000273612910566235,0.000273612910566235,0.000273612910566235,0.000273612910566235,4.104193658493525e-05,4.104193658493525e-05,4.104193658493525e-05,0.00054722582113247,0.00054722582113247,0.00054722582113247,0.0005470761203907326,6375.75,2.9800000000000004,8.473238418368858,6.676160866474668,2.99166021373672e-05,8501.0,3.982848206718431e-05,2,1,0,0,0,0,0,0,0,6375.75,308816.0,0.15
RAD-L6-0548,RAD-L5-0544,6,6,O,0.17436,0.0015273936,1.0,0.0075,1.0,0.001515938148,0.001515938148,0.001515938148,0.001515938148,0.00022739072219999997,0.00022739072219999997,0.00022739072219999997,0.003031876296,0.003031876296,0.003031876296,0.0030272848005171715,3095.25,2.9800000000000004,13.03575,9.534503299999997,8.067086927316338e-05,4127.0,0.00010712802631499999,3,0,0,0,0,0,0,0,0,3095.25,439750.0,0.15
RAD-L6-0550,RAD-L5-0544,6,6,O,0.10791,0.0009452916,1.0,0.029999967123323697,1.0,0.000916932883078046,0.000916932883078046,0.000916932883078046,0.000916932883078046,0.00013753993246170691,0.00013753993246170691,0.00013753993246170691,0.001833865766156092,0.001833865766156092,0.001833865766156092,0.0018321852617620982,3937.5,2.9800000000000004,12.11242791377763,9.358242952751285,6.201603711990736e-05,5250.0,8.24297540438312e-05,3,0,0,0,0,0,0,0,0,3937.5,283803.0,0.15
RAD-L6-0554,RAD-L5-0553,6,6,O,0.1909,0.0016722839999999998,1.0,0.014999983561661849,1.0,0.0016471997674895695,0.0016471997674895695,0.0016471997674895695,0.0016471997674895695,0.0002470799651234354,0.0002470799651234354,0.0002470799651234354,0.003294399534979139,0.003294399534979139,0.003294399534979139,0.003288978954983701,4077.75,2.9800000000000004,16.946476836737716,14.362331752418903,0.00011550402631354285,5437.0,0.0001533531701342601,3,0,0,0,0,0,0,0,0,4077.75,292117.0,0.15
RAD-L6-0557,RAD-L5-0553,6,6,O,0.15032,0.0013168032000000001,1.0,0.029999967123323697,1.0,0.0012772991472921127,0.0012772991472921127,0.0012772991472921127,0.0012772991472921127,0.0001915948720938169,0.0001915948720938169,0.0001915948720938169,0.0025545982945842254,0.0025545982945842254,0.0025545982945842254,0.002551338085126975,3046.5,2.9800000000000004,7.795126875203426,6.039001369693704,6.682896943466367e-05,4062.0,8.8842279731174e-05,3,0,0,0,0,0,0,0,0,3046.5,139994.0,0.15
RAD-L6-0559,RAD-L5-0553,6,6,O,0.12556,0.0010999056,1.0,0.014999983561661849,1.0,0.00108340703408062,0.00108340703408062,0.00108340703408062,0.00108340703408062,0.000162511055112093,0.000162511055112093,0.000162511055112093,0.00216681406816124,0.00216681406816124,0.00216681406816124,0.002164468221202198,5663.25,2.9800000000000004,8.783775952026355,7.620903862549191,0.00010525839006111934,7551.0,0.00014008230332778702,2,1,1,0,1,0,0,0,0,5663.25,209365.0,0.15
RAD-L6-0563,RAD-L5-0562,6,6,O,0.15382,0.0013474632000000002,1.0,0.0075,1.0,0.0013373572260000004,0.0013373572260000004,0.0013373572260000004,0.0013373572260000004,0.00020060358390000004,0.00020060358390000004,0.00020060358390000004,0.0026747144520000007,0.0026747144520000007,0.0026747144520000007,0.00267114059036333,5313.75,2.9800000000000004,17.2258125,14.872972324999997,0.0001220934548151013,7085.0,0.00016224616346250005,3,0,0,0,0,0,0,0,0,5313.75,278652.0,0.15
RAD-L6-0564,RAD-L5-0562,6,6,O,0.16703,0.0014631828,1.0,0.0075,1.0,0.0014522089290000002,0.0014522089290000002,0.0014522089290000002,0.0014522089290000002,0.00021783133935,0.00021783133935,0.00021783133935,0.0029044178580000003,0.0029044178580000003,0.0029044178580000003,0.0029002041169284842,3133.5,2.9800000000000004,13.221975,10.53278326,7.825548053985127e-05,4178.0,0.0001038926182425,3,0,0,0,0,0,0,0,0,3133.5,150990.0,0.15
RAD-L6-0567,RAD-L5-0562,6,6,O,0.19267,0.0016877892000000002,1.0,0.0075,1.0,0.0016751307810000003,0.0016751307810000003,0.0016751307810000003,0.0016751307810000003,0.00025126961715000003,0.00025126961715000003,0.00025126961715000003,0.0033502615620000006,0.0033502615620000006,0.0033502615620000006,0.003344655697850918,1396.5,2.9800000000000004,9.730256249999998,6.917355424374998,4.034074486966384e-05,1862.0,5.340913551750001e-05,3,0,0,0,0,0,0,0,0,1396.5,214828.0,0.15
RAD-L6-0568,RAD-L5-0562,6,6,O,0.09684,0.0008483184,1.0,0.014999983561661849,1.0,0.0008355936379449446,0.0008355936379449446,0.0008355936379449446,0.0008355936379449446,0.00012533904569174168,0.00012533904569174168,0.00012533904569174168,0.0016711872758898893,0.0016711872758898893,0.0016711872758898893,0.0016697916200100194,2913.75,2.9800000000000004,2.439937764451765,1.9273345752990956,4.17604708923368e-05,3885.0,5.558700827767311e-05,3,0,0,0,0,0,0,0,0,2913.75,113440.0,0.15
RAD-L6-0572,RAD-L5-0571,6,6,O,0.08465,0.000741534,1.0,0.014999983561661849,1.0,0.0007304110021895865,0.0007304110021895865,0.0007304110021895865,0.0007304110021895865,0.00010956165032843798,0.00010956165032843798,0.00010956165032843798,0.001460822004379173,0.001460822004379173,0.001460822004379173,0.0014597555232911397,5756.25,2.9800000000000004,8.16270088471136,5.7539806403456,7.210287203606895e-05,7675.0,9.59915144144705e-05,2,1,1,0,0,0,0,0,0,5756.25,254854.0,0.15
RAD-L6-0573,RAD-L5-0571,6,6,O,0.15976,0.0013994976000000002,1.0,0.029999967123323697,1.0,0.0013575127180108298,0.0013575127180108298,0.0013575127180108298,0.0013575127180108298,0.00020362690770162447,0.00020362690770162447,0.00020362690770162447,0.0027150254360216596,0.0027150254360216596,0.0027150254360216596,0.0027113430877727662,5265.75,2.9800000000000004,13.39162822150332,11.05632853723037,0.0001227290597494691,7021.0,0.00016320371221154173,3,0,0,0,1,0,0,0,0,5265.75,372491.0,0.15
